manifestURL,canvasId,urlImage,folderPath,imageLabel,imageWidthAsDeclared,imageHeightAsDeclared,htmlCode,imageFileName,imageWidthAsDownloaded,imageHeightAsDownloaded,urlResizedImage,ResizedImagehtmlCode,ResizedImageWidthAsDownloaded,ResizedImageHeightAsDownloaded
https://api.irht.cnrs.fr/ark:/63955/fa1qq6skzbv2/manifest.json,https://arca.irht.cnrs.fr/iiif/128421/canvas/canvas-4309396,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vihhxa9by3t1/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ119,plat supérieur,4501,4856,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ119\Paris_Archives_Nationales_JJ119_1.jpg,4501,4856,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vihhxa9by3t1/full/1200,/0/default.jpg",200,1200,1295
https://api.irht.cnrs.fr/ark:/63955/fa1qq6skzbv2/manifest.json,https://arca.irht.cnrs.fr/iiif/128421/canvas/canvas-4309397,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtx8e9y83g7q/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ119,contre-plat,4047,4893,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ119\Paris_Archives_Nationales_JJ119_2.jpg,4047,4893,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtx8e9y83g7q/full/1200,/0/default.jpg",200,1200,1451
https://api.irht.cnrs.fr/ark:/63955/fa1qq6skzbv2/manifest.json,https://arca.irht.cnrs.fr/iiif/128421/canvas/canvas-4309398,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvm1unrhu80b/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ119,1r,4501,4856,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ119\Paris_Archives_Nationales_JJ119_3.jpg,4501,4856,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvm1unrhu80b/full/1200,/0/default.jpg",200,1200,1295
https://api.irht.cnrs.fr/ark:/63955/fa1qq6skzbv2/manifest.json,https://arca.irht.cnrs.fr/iiif/128421/canvas/canvas-4309399,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqylz9j22kwz/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ119,1v,4147,4875,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ119\Paris_Archives_Nationales_JJ119_4.jpg,4147,4875,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqylz9j22kwz/full/1200,/0/default.jpg",200,1200,1411
https://api.irht.cnrs.fr/ark:/63955/fa1qq6skzbv2/manifest.json,https://arca.irht.cnrs.fr/iiif/128421/canvas/canvas-4309400,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vta8sjc8r34d/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ119,2r,4583,4865,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ119\Paris_Archives_Nationales_JJ119_5.jpg,4583,4865,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vta8sjc8r34d/full/1200,/0/default.jpg",200,1200,1274
https://api.irht.cnrs.fr/ark:/63955/fa1qq6skzbv2/manifest.json,https://arca.irht.cnrs.fr/iiif/128421/canvas/canvas-4309401,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4y1wgv5g6vf/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ119,2v,4047,4893,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ119\Paris_Archives_Nationales_JJ119_6.jpg,4047,4893,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4y1wgv5g6vf/full/1200,/0/default.jpg",200,1200,1451
https://api.irht.cnrs.fr/ark:/63955/fa1qq6skzbv2/manifest.json,https://arca.irht.cnrs.fr/iiif/128421/canvas/canvas-4309402,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsuocxrxtrr4/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ119,3r,4501,4856,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ119\Paris_Archives_Nationales_JJ119_7.jpg,4501,4856,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsuocxrxtrr4/full/1200,/0/default.jpg",200,1200,1295
https://api.irht.cnrs.fr/ark:/63955/fa1qq6skzbv2/manifest.json,https://arca.irht.cnrs.fr/iiif/128421/canvas/canvas-4309403,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0jncsffwskv/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ119,3v,4047,4893,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ119\Paris_Archives_Nationales_JJ119_8.jpg,4047,4893,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0jncsffwskv/full/1200,/0/default.jpg",200,1200,1451
https://api.irht.cnrs.fr/ark:/63955/fa1qq6skzbv2/manifest.json,https://arca.irht.cnrs.fr/iiif/128421/canvas/canvas-4309404,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtgbolsvh7ob/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ119,4r,4501,4856,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ119\Paris_Archives_Nationales_JJ119_9.jpg,4501,4856,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtgbolsvh7ob/full/1200,/0/default.jpg",200,1200,1295
https://api.irht.cnrs.fr/ark:/63955/fa1qq6skzbv2/manifest.json,https://arca.irht.cnrs.fr/iiif/128421/canvas/canvas-4309405,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv18ny2ep6e9/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ119,4v,4047,4893,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ119\Paris_Archives_Nationales_JJ119_10.jpg,4047,4893,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv18ny2ep6e9/full/1200,/0/default.jpg",200,1200,1451
